foodtype,shopname
日本料理,御徒町居酒屋 活章鱼专门店
韩国料理,分米鸡 DM Chicken(熙悦汇店)
天津菜,大铁勺酒楼(永旺购物中心店)
烧烤,九田家黑牛烤肉(熙悦汇店)
自助餐,上渔铁板烧美术馆
东北菜,天津延集小木屋餐饮服务有限公司
烧烤,青炉炭火烧肉·雪龙黑牛(中华滩...
烧烤,清真海鲜大咖
小吃快餐,南楼煎饼果子
面包甜点,第戎蛋糕(银河国际店)
云贵菜,云海肴云南菜(伊势丹店)
西餐,明明私房西餐
家常菜,那还行料理小厨(万达店)
烧烤,焱火烧食
日本料理,富士山下
火锅,真牛哇·香辣汽锅蛙(鹏欣水游城...
火锅,王牌大虾(江都路店)
西餐,Browns
西餐,Lady summer 西餐咖啡下午茶
面包甜点,第戎蛋糕(恒隆广场店)
烧烤,这些年羊腿汤深夜食堂(总店)
海鲜,三个渔夫蒸汽海鲜(塘沽店)
川菜,新煮意(八纬路店)
川菜,北京胡大饭馆.宵夜(天津总店)
烧烤,姥爷烤羊排(五大道店)
日本料理,大渔铁板烧(东马路店)
天津菜,八段小厨·融合菜馆
韩国料理,韩新碳烤
咖啡厅,monchhichi cafe蒙奇奇咖啡
粤菜,成记潮汕粥(三店)
西餐,意荟 Cielo.意大利餐厅
东北菜,满園春饼·烤鸭(天津远洋店)
西餐,漫漟cook＆eat餐厅
川菜,蓉丽老坛酸菜鱼(熙悦汇广场店)
韩国料理,欧巴家排骨锅
创意菜,忆巷独家记忆主题餐厅
日本料理,友料居酒屋
海鲜,渔上鲜▪深海鱼汤底的蒸汽海鲜
日本料理,雲山料理
湘菜,望湘园(和平大悦城店)
上海江浙,炉鱼(南开大悦城店)
上海江浙,乾园(天河城店)
天津菜,桃子餐厅
面包甜点,西村叔叔的甜品店(海信广场店)
西餐,Hello花肆
日本料理,山治家
火锅,偶素.普洱素食火锅
火锅,恩玉德传统铜锅·炙子烤肉
其他,马家小院儿清真餐厅(西湖道店)
西餐,bluefrog蓝蛙(天津大悦城店)
面包甜点,麦田茶山(天河城店)
小吃快餐,友达面馆(红桥店)
西北菜,西贝莜面村(爱琴海购物公园店)
韩国料理,Akalaka啊咔啦咔韩国料理(吉利大...
东北菜,满園春饼·烤鸭(天津水游城店)
火锅,香家火锅•夜宵(奥城店)
火锅,香家火锅(天河城店)
海鲜,三个渔夫蒸汽海鲜(滨海开发区店)
火锅,厨司令重庆美蛙鱼头火锅
新疆菜,抓范新疆味道(ZHUAFUN)
北京菜,北京羲和雅苑烤鸭坊(银河国际店)
西餐,娜娜家·nana’s bar(王顶堤店)
日本料理,正熊日本料理
日本料理,杉下繪日本料理(活物料理专门店)
火锅,大吉利潮汕牛肉火锅(南开店)
海鲜,八号码头蒸汽海鲜
川菜,蓉丽老坛酸菜鱼(世纪都会店)
小龙虾,唐妩媚私厨膳房·宵夜(大悦城店)
火锅,李二鲜鱼火锅活鱼现杀(天河城店)
海鲜,王婆大虾.槐店
台湾菜,宝月楼台湾菜馆(城厢中路店)
天津菜,小树林水煮鱼(新大路店)
日本料理,御德家日式烧肉店(成都道店)
川菜,似锦年华.川粤席
西餐,庭云西餐(南开大悦城店)
火锅,锅·迷火锅店【宵夜】
西餐,Miss K 梦幻餐厅(一家实现公主梦...
云贵菜,云海肴云南菜(天津大悦城店)
火锅,签与签寻串串香
日本料理,勝博殿(恒隆广场店)
西北菜,西贝莜面村(黑牛城道店)
小龙虾,麻小麻辣诱惑(大悦城店)
小吃快餐,炉边串串香
天津菜,憶她春饼(天佑城店)
烧烤,超级神炭烤肉夜食
其他,云cloud餐厅
创意菜,镗·TANG中式酒馆(时代奥城店)
日本料理,九禾寿司(咸阳路店)
上海江浙,绿茶(天津世纪都会店)
西餐,花语西餐小厨
其他,耳朵眼会馆(鼓楼店)
天津菜,天津老码头
烧烤,这由她味道工厂
西餐,半米方堂咖啡•轻食
日本料理,烧煮一番(日式烧肉火锅专门店)
其他,津品1923
火锅,宋记正宗流河火锅鸡
火锅,李记串串香.宵夜
日本料理,魂寿司怀石料理(梅江店)
东北菜,满園春饼·烤鸭(河东万达广场店)
西餐,沙拉邦健康主义餐厅(世纪都会店)
西餐,Lady7_Café女士主题餐厅(天津大...
上海江浙,弄堂里(嘉里汇店)
天津菜,大铁勺酒楼(迎水道店)
火锅,啪啪火锅市集&串椒火辣
川菜,九锅一堂(河东万达店)
上海江浙,胖哥俩肉蟹煲(天河城店)
火锅,海底捞火锅(西湖道店)
天津菜,沽上民肴
台湾菜,宝月楼台湾菜馆(成都道店)
天津菜,极炙烤肉
火锅,槐店·王婆大虾(河北店)
烧烤,炙热青春怀旧主题餐厅
东南亚菜,亚洲土地(银河国际店)
日本料理,禾寿司
烧烤,这些年羊腿汤深夜食堂(曲阜道店)
西餐,SCUGNIZZO顽童披萨(下瓦房店)
小吃快餐,和府捞面(天津天河城)
日本料理,河风精致寿司(河东店)
面包甜点,黑泷太郎(天河城店)
日本料理,二番煮
日本料理,鲸岚·烧肉夜食(南市店)
日本料理,定食8(恒隆店)
天津菜,耳朵眼会馆(体北店)
烧烤,老葛秘制烧烤
上海江浙,南京大牌档(南京路世纪都会店)
火锅,味蜀吾老火锅(和平店)
其他,桂小馆
面包甜点,MOMO冰品
日本料理,花和日本料理(河西店)
烧烤,姜虎东白丁韩国烤肉(米莱欧百货...
上海江浙,鼎泰丰(恒隆广场店)
东北菜,北李妈妈菜(小白楼国贸购物中心...
日本料理,五十番日本料理
新疆菜,阿依来新疆餐厅(奥城店)
日本料理,将太无二(国贸购物中心餐厅)
东南亚菜,丽思卡尔顿酒店FLAIR餐厅酒吧
西餐,BLUFISH（布鱼）餐厅
火锅,海底捞火锅(河东万达广场店)
东北菜,满園春饼·烤鸭(天河城店)
其他,富祥四季餐厅.晚茶
韩国料理,Akalaka啊咔啦咔韩国料理(时代奥...
西餐,大鹅经典俄式西餐
日本料理,汐竹家 料理▪寿司吧
西餐,汁道
自助餐,北斗星海鲜自助餐厅
西餐,站点比萨(和平大悦城店)
西餐,柒味·融瑭
西餐,机器人火炉披萨
小吃快餐,伏牛堂湖南牛肉米粉(天河城店)
日本料理,月见和食厨房(银河购物中心店)
西餐,布朗熊家吃西餐
日本料理,将太无二(爱琴海购物公园店)
东北菜,北李妈妈菜(和平大悦城店)
日本料理,大東屋
火锅,哏鱼头-津门首创石煮鱼头(体北店...
西餐,PIZZA BIANCA(银河国际店)
台湾菜,宝月楼台湾菜馆(人民公园店)
西北菜,西贝莜面村(大悦城店)
海鲜,三个渔夫蒸汽海鲜(九龙路店)
天津菜,莎莎Salsa·吉祥村(鼓楼店)
日本料理,山上下居酒屋(海信广场店)
火锅,王牌大虾(金纬路总店)
新疆菜,阿依来新疆餐厅(红旗路店)
天津菜,津菜典藏(人民公园店)
火锅,润霖-侯赛蕾火锅鸡(侯赛蕾火锅鸡...
自助餐,怡乡王品海鲜姿造自助体验餐厅
日本料理,山上下炭火烧肉专门店
上海江浙,乾园(世纪都会店)
西餐,MIES container
火锅,重机骑士火锅主题餐厅
西餐,王品牛排(天津北安桥店)
西餐,马克西姆法餐厅
海鲜,三个渔夫蒸汽海鲜(梅江店)
西餐,云杉膳好餐厅
天津菜,津菜典藏(中北镇店)
日本料理,大渔铁板烧(爱琴海店)
新疆菜,阿依来新疆餐厅(河东万达广场店)
西餐,锦潼西餐厅
面包甜点,MigoCake
上海江浙,弄堂里(国贸购物中心店)
日本料理,梧桐法式铁板烧(天河城店)
西餐,PIZZA BIANCA(民园体育场店)
西餐,陌上花儿.音乐西餐吧
火锅,乐山串串香老火锅
云贵菜,一坐一忘丽江主题餐厅(嘉里汇店)
烧烤,姜虎东白丁韩国烤肉(爱琴海购物...
西餐,福楼法餐
烧烤,天池延边朝鲜族烤串(瀚金佰集团...
天津菜,津沽市集(中北镇店)
自助餐,加勒比国际海鲜美食百汇
北京菜,北京羲和雅苑烤鸭坊(瑞吉店)
川菜,上小楼
西餐,刀叉遇上筷子餐厅(河西店)
东南亚菜,泰赞(和平大悦城店)
西餐,刀叉遇上筷子餐厅.宵夜(南开店)
自助餐,天津香格里拉大酒店自助餐厅
日本料理,大渔铁板烧(大悦城店)
上海江浙,乾园(恒隆广场店)
粤菜,九龍冰室(乐天百货店)
东北菜,北李妈妈菜(爱琴海购物公园店)
西餐,missme＋(和平大悦城店)
火锅,大吉利潮汕牛肉火锅(河西店)
日本料理,将太无二(中粮大悦城店)
日本料理,玉好烧·名古屋特色店
火锅,虾士(和平大悦城店)
日本料理,花田居酒屋
天津菜,柒號馆·天津味道
日本料理,炉石六本目串烧海鲜炉端烧专门店
火锅,海底捞火锅(嘉茂店)
西餐,OnSoul Bar(天大店)
天津菜,陆壹捌餐厅
西餐,娜娜家·nana's Garden(乐宾店)
上海江浙,南京大牌档(小白楼国贸店)
海鲜,嗨一鲜优品蒸汽海鲜
日本料理,久屋日本料理
火锅,海底捞火锅(新开路店)
上海江浙,南京大牌档(恒隆广场店)
创意菜,贰楼小院
天津菜,湖院
川菜,胡桃里音乐酒馆(河西店)
西餐,MammaMia吗吗咪呀新西兰餐厅(南...
天津菜,陈傻子餐厅(嘉里汇店)
日本料理,将太无二(环球金融中心餐厅)
台湾菜,宝月楼台湾菜馆(天河城店)
海鲜,北塘海鲜大酒楼
私房菜,南音食堂(只此一家私厨店)
火锅,海底捞火锅(吉利大厦店)
日本料理,山上下居酒屋(五大道店)
海鲜,秘制家小龙虾外卖(爱琴海店)
日本料理,二十四桥
创意菜,小吾厨房(和平大悦城店)
日本料理,山上下居酒屋(河东万达店)
火锅,真牛哇·香辣汽锅蛙(天河城店)
西餐,Central Park Cafe 城中花园厨房
东北菜,北李妈妈菜(恒隆广场店)
自助餐,悦榕庄海河餐厅 River Café·自...
日本料理,山上下居酒屋(奥城店)
西餐,Deer Park鹿园西餐
火锅,槐店·王婆大虾(河西店)
日本料理,山上下居酒屋(世纪都会店)
川菜,胡桃里音乐酒馆(和平店)
西餐,娜娜家·nana’s cheese jar(大...
自助餐,赤道那海海鲜体验主题餐厅(鼓楼...
天津菜,泰钰丰(永安道店)
日本料理,鳗鳗的爱(南开大悦城)
西餐,海石湾餐厅(沙画家开的店)
日本料理,山上下居酒屋(天河城店)
火锅,牛莽莽全牛火锅(时代奥城直营店)
其他,简坐(潼关道店)
西餐,Kitchen·Y洋厨房西餐厅
日本料理,阿蔵居酒屋(阿藏家庭料理)
日本料理,鳗鳗的爱(和平大悦城店)
其他,乾宫粥王·精致私房菜
私房菜,侘寂(国宴私房菜)
火锅,大吉利潮汕牛肉火锅(和平店)
自助餐,丽思卡尔顿酒店香溢自助餐厅
烧烤,鲸岚·烧肉夜食
粤菜,旺兴茶餐厅(奥城店)
日本料理,友料居酒屋
日本料理,山上下居酒屋(五大道店)
火锅,签与签寻串串香
西餐,唐座
上海江浙,玉玲珑(天河城店)
北京菜,小吊梨汤(大悦城店)
西餐,海石湾.清真可食(记者开的店)
海鲜,三个渔夫蒸汽海鲜(小白楼店)
自助餐,汉巴味德(鹏欣水游城店)
创意菜,道味
日本料理,八角锄烧·日式自助火锅(天河城...
创意菜,小铃兰
海鲜,三个渔夫蒸汽海鲜(水滴店)
面包甜点,初代宇治抹茶(1844和义店)
自助餐,独家·记忆3D场景自助涮烤吧
面包甜点,33蛋糕研究所
日本料理,千代作(印象城店)
面包甜点,無邪日式甜品(环球银泰城店)
小吃快餐,米鱼记古法粥铺(鄞州星聚场店)
面包甜点,royaltea皇茶
火锅,超级寿喜烧火锅
川菜,老屋川菜(孝闻街店)
自助餐,万豪咖啡厅
小龙虾,鄞江桥头龙虾(鄞州万达店)
小吃快餐,锅亦道食尚粥道馆(泰寓路店)
湘菜,辣得叫(天水店)
面包甜点,無邪日式甜品(东部银泰城店)
火锅,鸭寨夫人(东部银泰城店)
宁波江浙,水上四季
东南亚菜,曼谷时光原生泰餐厅(文化广场店)
自助餐,钱湖宾馆餐厅
宁波江浙,甬江壹号
面包甜点,巴黎贝甜(来福士店)
小吃快餐,主食故事(世纪东方广场店)
日本料理,宁波万达索菲特大饭店-KOKO日本...
宁波江浙,山水一号酒店
面包甜点,欧文西点工坊(日新街店)
小吃快餐,恰粉(恰个粉吧)
日本料理,威斯汀酒店·舞日式料理餐厅(日...
其他,京韵怡园(江北万达店)
面包甜点,大通冰室(世纪东方广场店)
面包甜点,一点点(环球银泰城店)
火锅,潮香记牛肉火锅(东部银泰城店)
韩国料理,親舊(来福士店)
火锅,七欣天品蟹轩(环城西路店)
小吃快餐,麦当劳(新城宏泰广场DT店)
日本料理,龙吟大江户(华侨豪生店)
日本料理,舞花日本料理
火锅,七欣天品蟹轩(宁波四明中路店)
海鲜,涌煲记(高鑫广场店)
西餐,米有沙拉(宏泰广场店)
小吃快餐,没号新派凉皮(月湖店)
咖啡厅,曼陀罗Burn Coffee
宁波江浙,贴阁碧(环球银泰城店)
其他,将军舍私房牛骨头
海鲜,米鱼记古法粥铺(港隆广场店)
其他,东北风(万达江北店)
西餐,骑士牛排(北仑银泰城店)
面包甜点,Godiva(宁波天一广场店)
烧烤,韩宫宴炭火烤肉(鄞州万达店)
湘菜,辣得叫(轻纺城店)
宁波江浙,竹林人家(常青藤店)
日本料理,歌烹
面包甜点,哞哞の小确幸
川菜,小味道(江北恒一广场店)
咖啡厅,THE BLOSSOM(1844店)
湘菜,爱饭
面包甜点,哈根达斯(宁波来福士广场店)
自助餐,KING烤肉王海鲜烧烤自助
面包甜点,陈二水牛奶专家
其他,117砂锅(西河街总店)
宁波江浙,御龙黄鱼馆(马园店)
宁波江浙,宁海食府(镇海店)
宁波江浙,又见炊烟(东岸里店)
小吃快餐,南洋往事(天一店)
日本料理,鱼旨寿司(环球银泰城店)
面包甜点,弥茶(江北万达店)
川菜,海妹子酸菜鱼(彩虹店)
面包甜点,糖纸甜品(鼓楼店)
面包甜点,虞小姐定制烘焙(惊驾名庭店)
日本料理,源赖光
日本料理,虹鳗亭
小龙虾,盱眙怪怪龙虾馆(惊驾路店)
西餐,骑士牛排(1902万科店)
宁波江浙,临安府(东部银泰城店)
面包甜点,秋尼尔泡芙家族(世纪东方广场店)
东南亚菜,南洋往事(世纪东方广场店)
西餐,黎巴嫩风情餐厅(月湖店)
火锅,潮牛先生潮汕牛肉(港隆店)
川菜,田波再回首(江东达升路店)
宁波江浙,涌上外婆桥(四明广场店)
海鲜,东海兄弟舟山海鲜(宁波旗舰店)
西餐,汉堡王(宁波恒一店)
宁波江浙,阿定饭店
西餐,威斯汀酒店·望江阁
小吃快餐,禾丰记养生粥店(来福士广场店)
面包甜点,糖纸甜品(天一广场店)
韩国料理,親舊(江东店)
东南亚菜,印都安娜印度餐厅Indiana Indian...
日本料理,渔禾寿司(鼓楼店)
宁波江浙,老吃货(江东店)
面包甜点,冬眠
海鲜,添滋久饭店(兴宁路王家弄店)
西餐,菲滋意式休闲餐厅(银泰城店)
烧烤,烟火人家鸡爪王(外滩店)
西餐,纽格兰披萨餐厅(彩虹南路店)
火锅,訸記潮牛火锅(银泰环球城店)
韩国料理,顺豆腐
日本料理,顽固料理
西餐,富邦大酒店(星期八西餐厅)
日本料理,逸东豪生大酒店橘日餐厅
韩国料理,kingBoo金恩敬炸鸡·炸鸡韩式料...
火锅,蜀公馆成都老火锅(余姚万达店)
宁波江浙,贴阁碧(北岸琴森店)
咖啡厅,华侨豪生咖啡厅自助餐
川菜,川味人家(鄞州店)
咖啡厅,coffee garden
日本料理,今村屋(高鑫广场店)
小吃快餐,柒（月湖店）
西餐,骑士牛排(天一广场店)
海鲜,光定海鲜
西餐,局百犊(世纪东方广场店)
宁波江浙,红灯笼龙凤饭店
川菜,老屋印象(环球银泰城店)
西餐,玛格利塔披萨(天一店)
海鲜,鲜小萌海鲜砂锅肉蟹煲(南部商务...
咖啡厅,柔木咖啡(1844新天地店)
宁波江浙,思葱餐厅(学府一号店)
小吃快餐,蓉李记成都名小吃(鄞州万达店)
烧烤,香蟹烤屋烧烤餐厅
西北菜,藤格里餐厅(海曙恒一店)
小吃快餐,小杨生煎(宁波鼓楼)
川菜,鱼酷活鱼现烤(银泰环球城店)
面包甜点,大保健Health Tea(印象城店)
宁波江浙,老外婆(环球银泰城店)
小吃快餐,饭戒(江东店)
面包甜点,欧文西点工坊(鄞州万达店)
自助餐,锦满堂自助餐厅(港隆广场店)
日本料理,九久精致料理
小吃快餐,米鱼记古法粥铺(波特曼店)
川菜,花庭私坊(鄞州万达班花店)
海鲜,海味世家(文化广场店)
川菜,小味道(高鑫广场店)
宁波江浙,妈妈菜(北仑银泰城店)
西餐,MuaPizza（慕玛披萨）(水街店)
小吃快餐,金达莱大冷面馆(高塘花园店)
火锅,宽窄巷子成都串串香
粤菜,粤新茶餐厅(杉井奥特莱斯店)
其他,老莫的春天台湾美食
韩国料理,八色烤肉(来福士店)
自助餐,国大雷迪森广场酒店绿荫咖啡厅
烧烤,汉拿山(世纪东方店)
西餐,D Sky home(南塘老街店)
东南亚菜,芽笼新加坡美食
面包甜点,爷茶(鄞州万达店)
面包甜点,Oh cake
川菜,田波再回首泡椒牛蛙(钱湖天地店)
小吃快餐,小杨生煎(宁波天一店)
面包甜点,弥茶(天一广场店)
粤菜,翠華阁粥餐厅
面包甜点,觅糖记
宁波江浙,好吃来阿国饭店(原牌楼酒家)
面包甜点,聪少甜品(印象城店)
日本料理,三喜居酒屋(东部银泰城店)
西餐,无界 · 慢生活咖啡
火锅,华侨豪生百捞汇火锅餐厅
西餐,西嘉士餐厅(文化广场店)
宁波江浙,美好饭店(月湖盛园店)
海鲜,E见如故海鲜吧(海曙店)
其他,方家胡同·老北京饭馆(丽兹店)
宁波江浙,柒零主题餐厅(集盒店)
面包甜点,鲜芋仙(天伦时代广场店)
火锅,巴邑火锅(天一广场店)
宁波江浙,老外婆渔村(江北店)
火锅,汤岛涮(五彩城店)
