foodtype,shopname
化妆品,君汇妆品(骡马市南街店)
数码产品,苹果专卖店(金鹰国际购物中心)
书店,万邦图书城
化妆品,SEPHORA(银泰百货店)
超市/便利店,每一天便利店(太平洋大厦店)
眼镜店,镜库诚品进口眼镜免税店
超市/便利店,宜品生活(钟楼店)
眼镜店,FOGO福光眼镜O2O体验店(盛大时代...
更多购物场所,冷饮批发
综合商场,华南城国际皮革皮草城(华盛赛特...
办公/文化用品,lamy德国凌美(凯德广场新地城店)
眼镜店,莱歌眼镜商店(小寨国贸店)
超市/便利店,u life西安港进口商品直营店
更多购物场所,天星轩汉服(舌尖上的南门店)
水果生鲜,个个鲜水果超市
亲子购物,孩子王
花店,赵小姐花艺坊
超市/便利店,momo喜多(金地店)
超市/便利店,每一天24小时便利店(纬什街店)
眼镜店,波涛眼镜(东大街店)
超市/便利店,惠购超市
亲子购物,乐友(cityon熙地港店)
化妆品,高丝kose(开元商城店)
水果生鲜,老百姓果业(西稍门店)
服饰鞋包,Issey Miyake(中大国际店)
亲子购物,玩具名人堂
化妆品,海蓝之谜
超市/便利店,曼蒂保税进口商品直购中心(曼蒂...
家具家居,林氏木业O2O体验店
超市/便利店,人人乐
综合商场,华东·万锦城购物中心
药店,老百姓大药房(长安中路店)
综合商场,荣民龙首广场
食品茶酒,胡家庙海鲜副食批发市场
超市/便利店,百福乐超市
特色集市,方欣炭市街副食品市场
药店,叮当快药(大药房)
小吃快餐,老赵家清真八宝玫瑰镜糕
职业技术,富康彩妆培训学校
花店,玫瑰鲜花阁(高新科技四路店)
眼镜店,波涛眼镜(赛格国际店)
服饰鞋包,Bershka(cityon熙地港店)
眼镜店,宝岛眼镜(万达广场店)
超市/便利店,人人乐(豪佳花园S225店)
化妆品,SEPHORA(西安曲江银泰城店)
花店,芙罗拉花艺(芙罗拉花艺钟楼店)
超市/便利店,同饮世界精酿啤酒(西安曲江店)
综合商场,阳阳国际购物广场
更多购物场所,全棉时代
水果生鲜,鲜果有约
综合商场,盛世商都
超市/便利店,每一天24小时便利店(碧林湾店)
超市/便利店,每一天连锁便利(解放路民生店)
超市/便利店,人人乐(紫薇尚城店S223)
咖啡厅,Miss coco咖啡花艺馆
食品茶酒,农夫鲜水果连锁超市(龙首店)
超市/便利店,鲜果家水果店&零食
花店,Ann's Gift(安的礼物)
超市/便利店,华润万家
化妆品,MAC(世纪金花钟楼店)
超市/便利店,魏家便利
服饰鞋包,URBAN REVIVO(赛格国际店)
食品茶酒,西北国际茶城
化妆品,CHANEL 
服饰鞋包,hotwind热风(小寨赛格店)
服饰鞋包,stradivarius(cityon熙地港店)
超市/便利店,唯浩优品超市(乐居场店)
更多购物场所,b区全球进口保税店(cityon熙地港...
化妆品,雪花秀(开元商城店)
服饰鞋包,MUJI(赛高金花店)
超市/便利店,华润万家(金花路店)
眼镜店,波涛眼镜(咸宁西路店)
小吃快餐,辣条印象东仪路店
更多购物场所,charleskeith(老城根店)
超市/便利店,好心情商店
眼镜店,JINS睛姿眼镜
超市/便利店,人人乐(玉祥门店)
超市/便利店,华润万家(凤城七路店)
水果生鲜,食欲果欲
服饰鞋包,UNIQLO(印象城店)
超市/便利店,屈臣氏(银泰百货店)
化妆品,jo malone
婚戒首饰,一得国际珠宝首饰
眼镜店,4inlook美目美佳隐形眼镜店(赛格...
服饰鞋包,UNIQLO(民生新乐汇五路口店)
数码产品,国美电器(太白南路超级旗舰店)
超市/便利店,华润万家(咸宁店)
服饰鞋包,UNIQLO(金地广场店)
运动户外,UNDER ARMOUR(赛格国际店)
超市/便利店,华润万家(西影路店)
综合商场,名创优品(万达广场店)
小吃快餐,老铁家腊牛羊肉(西羊市总店)
婚戒首饰,周生生钻石私人导赏(西安金莎国...
花店,莫奈花园(曲江店)
花店,醉鲜花(电子城店)
超市/便利店,人人乐(南二环店)
书店,伴山书屋
珠宝饰品,卡地亚(新世界百货店)
综合商场,秋林公司(翠华南路店)
综合商场,中泰广场(西安城东交通枢纽)
食品茶酒,北郊绿茶spa会所
药店,众信医药超市(芙蓉西路店)
建材,大明宫建材家居(钻石店)
综合商场,民生百货(西大街店)
眼镜店,NG眼镜担当(高新店)
服饰鞋包,H&M(太白印象城店)
服饰鞋包,GUCCI(西安王府井百货店)
超市/便利店,ulife西安港进口商品直营店(高新...
超市/便利店,宁逸日用百货超市
化妆品,RE调香室(西咸万象城店)
服饰鞋包,H&M(壹洋国际)
家具家居,全棉时代(金地广场店)
水果生鲜,天天鲜果业
花店,花联网(西稍门店)
超市/便利店,每一天24小时便利店(凤城六路店)
轰趴馆,IN聚乐生日聚会轰趴馆·潮人馆(...
花店,白百合花艺馆(雁南四路店)
超市/便利店,BIT’Z
超市/便利店,每一天24小时便利店(芙蓉西路)
数码产品,赛格电脑城苹果手机专卖
水果生鲜,个个鲜水果超市(曲江店)
超市/便利店,永辉超市(万达广场店)
化妆品,IPSA(西安世纪金花店)
眼镜店,大众直通车眼镜超市(三十三店)
家具家居,MUJI(西安王府井百货店)
亲子购物,巴黎日记(金地广场店)
超市/便利店,军人服务社超市(军人服务社店)
食品茶酒,方欣海鲜北街
更多购物场所,名创优品(金莎国际购物广场店)
服饰鞋包,GAP(凯德广场•新地城店)
药店,北京同仁堂(科技路店)
超市/便利店,每一天24小时便利店(锦业三路店)
服饰鞋包,UNIQLO(龙湖星悦荟购物中心店)
服饰鞋包,COACH(cityon熙地港店)
小吃快餐,绝味鸭脖(丰登路店)
超市/便利店,陕西特产超市
超市/便利店,永辉超市(公园南路店)
综合商场,世纪金花(西大街店)
化妆品,CHANEL
书店,阅西安
超市/便利店,沃尔玛购物广场(世纪金花店)
化妆品,CPB
珠宝饰品,pandora(世纪金花珠江时代店)
花店,四喜鲜花
综合商场,万达新天地商业街
超市/便利店,华润万家(高新路店)
超市/便利店,曲江金鹰超市
综合商场,西安壹洋购物中心
综合商场,民生百货(龙首店)
超市/便利店,诚信水果
书店,今日阅读(怡丰城店)
水果生鲜,个个鲜水果超市(韩森寨店)
超市/便利店,进口商品保税直营店(高新店)
服饰鞋包,URBAN REVIVO(cityon熙地港店)
综合商场,高新九号广场
食品茶酒,玉川酒庄
运动户外,五环NOVO(唐延路店)
化妆品,英树护肤旗舰店(益田假日店)
服饰鞋包,蒂芙尼(中大国际店)
小吃快餐,玉波记
更多购物场所,FUNLINK(cityon熙地港店)
综合商场,民生百货(曲江店)
超市/便利店,人人乐(凤城五路店S226)
综合商场,西北商贸中心
综合商场,城南新天地
更多购物场所,畹町(金地广场店)
超市/便利店,永辉超市(鑫苑大都汇店)
珠宝饰品,Pandora(老城根店)
综合商场,卜蜂中心
运动户外,五环体育精品(省体育场店)
综合商场,华东·万悦城
更多购物场所,COACH(赛特奥莱店)
超市/便利店,有木有便利店(案板街店)
服饰鞋包,H&M(万达广场店)
食品茶酒,秦岭新西兰农场
运动户外,小峪口景区
眼镜店,STAR2CON彩色隐形眼镜(王府井店)
更多购物场所,五环outlets(长安南路店工厂店)
超市/便利店,沃尔玛购物广场(万达广场店)
小吃快餐,小云阿姨(二十所店)
食品茶酒,王格格官燕盏燕窝
服饰鞋包,H&M(世纪金花美伊店)
花店,那些花儿时尚花卉
服饰鞋包,H&M(金莎国际购物广场店)
眼镜店,视野联行眼镜O2O工厂店(长安广场...
亲子购物,Qtools高端进口母婴(曲江新区店)
书店,言几又·今日阅读
药店,广济大药房
服饰鞋包,moussy(赛格国际店)
化妆品,SEPHORA(民生百货店)
花店,诸葛鲜花(高新路店)
服饰鞋包,ZARA(西安曲江银泰城店)
服饰鞋包,ZARA HOME(熙地港店)
超市/便利店,沃尔玛购物广场(西大街店)
花店,明光路花卉市场
更多购物场所,MICHAEL KORS(赛特奥莱店)
超市/便利店,永辉超市(阳光天地店)
综合商场,旺座国际购物中心
综合商场,南苑·中央广场
眼镜店,木九十
超市/便利店,人人乐(西关店)
综合商场,水晶新天地
服饰鞋包,UNIQLO(凯德广场新地城店)
综合商场,MOMOPARK购物中心
超市/便利店,华润万家
综合商场,五环体育精品(西大街店)
眼镜店,宝岛眼镜(万达广场店)
服饰鞋包,H&M(西市城购物中心店)
花店,遇见花店(南稍门店)
亲子购物,孩子王
花店,MISS TIME拾光花艺(高新绿地世纪...
书店,阅西安书房
眼镜店,提一眼镜特卖(未央店)
超市/便利店,永辉
眼镜店,西北眼镜行(东大街总店)
食品茶酒,老马家黄新刚糖炒板栗
水果生鲜,水果总动员
水果生鲜,鲜果滋味
更多购物场所,环球辣妈
超市/便利店,永辉超市(龙湖星悦荟购物中心店)
超市/便利店,人人乐(北关S205店)
超市/便利店,人人乐(S215解放二店)
服饰鞋包,MONKI(熙地港店)
小吃快餐,绝味鸭脖
化妆品,开元MAC（魅可）化妆品专柜(开元...
更多购物场所,LOUIS VUITTON
综合商场,王府井百货(未央路店)
水果生鲜,老百姓果业
眼镜店,jins睛姿(印象城购物中心店)
超市/便利店,屈臣氏(赛格国际店)
花店,六月花艺工作室
超市/便利店,每一天便利店(旺座国际城店)
超市/便利店,华润万家(新乐汇店)
书店,万邦书店(立丰国际店)
服饰鞋包,OYSHO(cityon熙地港店)
花店,秦美花卉市场
服饰鞋包,FUNLINK
更多购物场所,无印良品
花店,Gflower予花(小寨店)
化妆品,YSL(开元商城店)
超市/便利店,人人乐(南郊店S210)
服饰鞋包,ZARA(cityon熙地港店)
花店,莫奈花园
小吃快餐,端履门腊汁肉店
花店,领航花艺(新西蓝总店)
超市/便利店,广盛源超市
超市/便利店,人人乐(建工路店)
超市/便利店,宜品生活(熙地港店)
更多购物场所,一点点.香吧
超市/便利店,人人乐(东门店S211)
家具家居,明珠家居
小吃快餐,绿豆酥
亲子购物,玩具反斗城(印象城购物中心店)
服饰鞋包,H&M(cityon熙地港店)
食品茶酒,宫廷香酥牛肉饼专卖
服饰鞋包,ZARA(银泰百货店)
建材,大明宫建材家居城
眼镜店,莱歌眼镜商店(科技路店)
小吃快餐,安守忠江米红枣甑糕
更多购物场所,品味长安陕西特产超市(大雁塔三...
化妆品,MAC(赛格国际店)
眼镜店,遇见眼镜
服饰鞋包,NPC(星火路店)
综合商场,百盛(东二环店)
书店,麻疹歌(黑胶唱片店)
花店,遇见花店(高新店)
食品茶酒,堂前燕印尼燕窝
花店,玫瑰鲜花阁(高新路店)
眼镜店,莱歌眼镜商店(太白印象城店)
运动户外,五环Outlets北郊工厂店
食品茶酒,酒便利
亲子购物,玩具反斗城(cityon熙地港店)
水果生鲜,优加鲜果
综合商场,西安百盛(小寨店)
超市/便利店,华润万家(益田店)
书店,巷往书吧(世纪金花珠江时代店)
超市/便利店,人人乐(友谊路店)
花店,rosyrose陌上花园(阳光新天地店)
面包甜点,全盛斋清真传统糕点(光明巷店)
综合商场,太和广场
服饰鞋包,6IXTY 8IGHT
书店,TODAY BOOK STORE(凯德广场新地...
花店,向日葵
运动户外,DECATHLON(辛家庙店)
综合商场,万达广场
超市/便利店,华润万家(凯德广场新地城店)
综合商场,西市生活广场
书店,万邦图书城(大都荟店)
超市/便利店,人人乐(高新店S204)
书店,万邦图书城(盛大时代广场店)
婚戒首饰,珂兰钻石(西安钟楼体验店)
综合商场,晶鑫商业广场
综合商场,万达百货(雁塔路店)
综合商场,民生百货(长安店)
服饰鞋包,MUJI(熙地港店)
花店,米朵花店
综合商场,澳堡时代广场
超市/便利店,人人乐(赛高店)
书店,言几又·今日阅读(鑫苑大都汇店)
综合商场,左右里购物中心
服饰鞋包,无印良品
书店,嘉汇汉唐书城(长安中路店)
综合商场,华旗国际广场
眼镜店,提一眼镜特卖(小寨华旗店)
超市/便利店,永辉超市Bravo(金地广场店)
综合商场,秋林公司(李家村)
亲子游乐,孩子王童乐园(鑫苑大都汇店)
综合商场,秦汉唐文化商业广场
眼镜店,视野联行眼镜O2O工厂店(小寨店)
小吃快餐,佳宝甜食
眼镜店,NG眼镜担当
花店,沐 Flower
书店,新华书店(东大街店)
综合商场,民生百货(文景店)
花店,Les copines花十四
综合商场,盛大时代广场
运动户外,DECATHLON(朱雀大街店)
超市/便利店,blt
婚戒首饰,珂兰钻石(西安万达体验店)
小吃快餐,绝味鸭脖(紫薇花园店)
运动户外,DECATHLON(明光路店)
服饰鞋包,MUJI(开元商城店)
花店,千娇百媚鲜花店(凤城一路店)
超市/便利店,华润万家(万达广场店)
花店,花忆鲜花屋
运动户外,DECATHLON(大兴路店)
数码产品,小米之家
花店,Gflower予花(赛高店)
综合商场,金辉国际广场
服饰鞋包,FOREVER 21(cityon熙地港店)
眼镜店,瑞奇眼镜工作室
服饰鞋包,UNIQLO(开元商城店)
服饰鞋包,UNIQLO(赛格国际店)
眼镜店,视野联行眼镜020工厂店(富力城店...
眼镜店,视野联行眼镜O2O工厂店(李家村店...
超市/便利店,华润万家(南大街店)
综合商场,兴正元广场
其他,北京烤鸭(徐家庄店)
综合商场,民生百货(解放路店)
运动户外,五环体育精品(金花南路店)
服饰鞋包,ZARA(老城根店)
眼镜店,NG眼镜担当(印象城店)
更多购物场所,RE调香室(曲江书城店)
超市/便利店,卜蜂莲花
眼镜店,波涛眼镜(小寨总店)
书店,新华书店
综合商场,绿地世纪城
婚戒首饰,TIFFANY&Co.(中大国际店)
综合商场,民生百货(北大街店)
超市/便利店,卜蜂莲花(盛大时代广场店)
服饰鞋包,MUJI(凯德广场新地城店)
综合商场,万科生活广场
综合商场,唐延中心城
综合商场,省军区军人服务社购物中心
综合商场,海港城9街
更多购物场所,赛特奥特莱斯
花店,玫瑰鲜花阁(曲江新区店)
花店,千娇百媚花艺(凤城五路店)
超市/便利店,麦德龙(浐灞商场店)
超市/便利店,沃尔玛购物广场(骡马市店)
职业技术,朗图化妆摄影培训
运动户外,五环Outlets高新工厂店
特色集市,书院门
综合商场,金莎国际购物广场
运动户外,DECATHLON(民乐园店)
水果生鲜,品鲜优果水果店
眼镜店,视野联行眼镜020工厂店(长安万科...
花店,草木时空鲜花西安店
综合商场,世纪金花(钟楼店)
花店,遇见花店(小寨)
眼镜店,视野联行O2O工厂店(龙首原店)
服饰鞋包,CHARLES & KEITH(赛格国际店)
综合商场,海港城
综合商场,百盛(西大街店)
数码产品,金丰泰手机销售维修换屏售后中心
综合商场,万达百货(民乐园万达店)
水果生鲜,麦果切
超市/便利店,永辉超市(唐延中心城店)
花店,白百合花艺
综合商场,大雁塔南广场
综合商场,世纪金花(南大街店)
眼镜店,莱歌眼镜商店(龙首原店)
眼镜店,FACECLIP回形眼镜(西安小寨金莎...
综合商场,曲江海港城
综合商场,银泰百货(曲江店)
综合商场,苏宁生活广场
综合商场,曼蒂广场
